Location,Pixel_val,Coord_val,pixel_x,pixel_y,coord_x,coord_y,value
1490,"(29.0, 40.0)","(-11.540588874493558, 7.536750004814074)",29,40,-11.54058887,7.536750005,0.004629048
1491,"(29.0, 41.0)","(-11.540588874493558, 7.475172226543673)",29,41,-11.54058887,7.475172227,0.006228432
1492,"(29.0, 42.0)","(-11.540588874493558, 7.413594448273273)",29,42,-11.54058887,7.413594448,0.002651292
1493,"(29.0, 43.0)","(-11.540588874493558, 7.3520166700028735)",29,43,-11.54058887,7.35201667,0.00189378
1494,"(29.0, 44.0)","(-11.540588874493558, 7.290438891732474)",29,44,-11.54058887,7.290438892,0.003556098
1495,"(29.0, 45.0)","(-11.540588874493558, 7.228861113462074)",29,45,-11.54058887,7.228861113,0.004796615
1496,"(29.0, 46.0)","(-11.540588874493558, 7.167283335191673)",29,46,-11.54058887,7.167283335,0.003240468
1497,"(29.0, 47.0)","(-11.540588874493558, 7.105705556921274)",29,47,-11.54058887,7.105705557,0.003808602
1498,"(29.0, 48.0)","(-11.540588874493558, 7.044127778650873)",29,48,-11.54058887,7.044127779,0.002083158
1499,"(29.0, 49.0)","(-11.540588874493558, 6.982550000380474)",29,49,-11.54058887,6.98255,0.002660132
1500,"(30.0, 0.0)","(-11.479972207341959, 9.999861135630074)",30,0,-11.47997221,9.999861136,0.005618214
1501,"(30.0, 1.0)","(-11.479972207341959, 9.938283357359673)",30,1,-11.47997221,9.938283357,0.016244424
1502,"(30.0, 2.0)","(-11.479972207341959, 9.876705579089274)",30,2,-11.47997221,9.876705579,0.007974918
1503,"(30.0, 3.0)","(-11.479972207341959, 9.815127800818873)",30,3,-11.47997221,9.815127801,0.003408804
1504,"(30.0, 4.0)","(-11.479972207341959, 9.753550022548474)",30,4,-11.47997221,9.753550023,0.004042562
1505,"(30.0, 5.0)","(-11.479972207341959, 9.691972244278073)",30,5,-11.47997221,9.691972244,0.003514014
1506,"(30.0, 6.0)","(-11.479972207341959, 9.630394466007674)",30,6,-11.47997221,9.630394466,0.00441882
1507,"(30.0, 7.0)","(-11.479972207341959, 9.568816687737273)",30,7,-11.47997221,9.568816688,0.002546082
1508,"(30.0, 8.0)","(-11.479972207341959, 9.507238909466874)",30,8,-11.47997221,9.507238909,0.001809612
1509,"(30.0, 9.0)","(-11.479972207341959, 9.445661131196474)",30,9,-11.47997221,9.445661131,0.000733107
1510,"(30.0, 10.0)","(-11.479972207341959, 9.384083352926073)",30,10,-11.47997221,9.384083353,0.00168336
1511,"(30.0, 11.0)","(-11.479972207341959, 9.322505574655674)",30,11,-11.47997221,9.322505575,0.00126252
1512,"(30.0, 12.0)","(-11.479972207341959, 9.260927796385273)",30,12,-11.47997221,9.260927796,0.004019022
1513,"(30.0, 13.0)","(-11.479972207341959, 9.199350018114874)",30,13,-11.47997221,9.199350018,0.007582422
1514,"(30.0, 14.0)","(-11.479972207341959, 9.137772239844473)",30,14,-11.47997221,9.13777224,0.004334652
1515,"(30.0, 15.0)","(-11.479972207341959, 9.076194461574074)",30,15,-11.47997221,9.076194462,0.00410319
1516,"(30.0, 16.0)","(-11.479972207341959, 9.014616683303673)",30,16,-11.47997221,9.014616683,0.004376736
1517,"(30.0, 17.0)","(-11.479972207341959, 8.953038905033274)",30,17,-11.47997221,8.953038905,0.001914822
1518,"(30.0, 18.0)","(-11.479972207341959, 8.891461126762874)",30,18,-11.47997221,8.891461127,0.002576348
1519,"(30.0, 19.0)","(-11.479972207341959, 8.829883348492473)",30,19,-11.47997221,8.829883348,0.001809612
1520,"(30.0, 20.0)","(-11.479972207341959, 8.768305570222074)",30,20,-11.47997221,8.76830557,0.003535056
1521,"(30.0, 21.0)","(-11.479972207341959, 8.706727791951673)",30,21,-11.47997221,8.706727792,0.002903796
1522,"(30.0, 22.0)","(-11.479972207341959, 8.645150013681274)",30,22,-11.47997221,8.645150014,0.024799966
1523,"(30.0, 23.0)","(-11.479972207341959, 8.583572235410873)",30,23,-11.47997221,8.583572235,0.004460904
1524,"(30.0, 24.0)","(-11.479972207341959, 8.521994457140474)",30,24,-11.47997221,8.521994457,0.004755492
1525,"(30.0, 25.0)","(-11.479972207341959, 8.460416678870073)",30,25,-11.47997221,8.460416679,0.009342648
1526,"(30.0, 26.0)","(-11.479972207341959, 8.398838900599674)",30,26,-11.47997221,8.398838901,0.00178857
1527,"(30.0, 27.0)","(-11.479972207341959, 8.337261122329274)",30,27,-11.47997221,8.337261122,0.001675673
1528,"(30.0, 28.0)","(-11.479972207341959, 8.275683344058873)",30,28,-11.47997221,8.275683344,0.002188368
1529,"(30.0, 29.0)","(-11.479972207341959, 8.214105565788474)",30,29,-11.47997221,8.214105566,0.004271526
1530,"(30.0, 30.0)","(-11.479972207341959, 8.152527787518073)",30,30,-11.47997221,8.152527788,0.00305109
1531,"(30.0, 31.0)","(-11.479972207341959, 8.090950009247674)",30,31,-11.47997221,8.090950009,0.001675673
1532,"(30.0, 32.0)","(-11.479972207341959, 8.029372230977273)",30,32,-11.47997221,8.029372231,0.002819628
1533,"(30.0, 33.0)","(-11.479972207341959, 7.967794452706873)",30,33,-11.47997221,7.967794453,0.002672334
1534,"(30.0, 34.0)","(-11.479972207341959, 7.9062166744364735)",30,34,-11.47997221,7.906216674,0.015655248
1535,"(30.0, 35.0)","(-11.479972207341959, 7.844638896166074)",30,35,-11.47997221,7.844638896,0.00241983
1536,"(30.0, 36.0)","(-11.479972207341959, 7.783061117895674)",30,36,-11.47997221,7.783061118,0.006262829
1537,"(30.0, 37.0)","(-11.479972207341959, 7.721483339625273)",30,37,-11.47997221,7.72148334,0.001872738
1538,"(30.0, 38.0)","(-11.479972207341959, 7.659905561354874)",30,38,-11.47997221,7.659905561,0.00441882
1539,"(30.0, 39.0)","(-11.479972207341959, 7.598327783084473)",30,39,-11.47997221,7.598327783,0.003198384
1540,"(30.0, 40.0)","(-11.479972207341959, 7.536750004814074)",30,40,-11.47997221,7.536750005,0.003979724
1541,"(30.0, 41.0)","(-11.479972207341959, 7.475172226543673)",30,41,-11.47997221,7.475172227,0.008816598
1542,"(30.0, 42.0)","(-11.479972207341959, 7.413594448273273)",30,42,-11.47997221,7.413594448,0.005239458
1543,"(30.0, 43.0)","(-11.479972207341959, 7.3520166700028735)",30,43,-11.47997221,7.35201667,0.003976938
1544,"(30.0, 44.0)","(-11.479972207341959, 7.290438891732474)",30,44,-11.47997221,7.290438892,0.00431361
1545,"(30.0, 45.0)","(-11.479972207341959, 7.228861113462074)",30,45,-11.47997221,7.228861113,0.002094592
1546,"(30.0, 46.0)","(-11.479972207341959, 7.167283335191673)",30,46,-11.47997221,7.167283335,0.002714418
1547,"(30.0, 47.0)","(-11.479972207341959, 7.105705556921274)",30,47,-11.47997221,7.105705557,0.003303594
1548,"(30.0, 48.0)","(-11.479972207341959, 7.044127778650873)",30,48,-11.47997221,7.044127779,0.002546082
1549,"(30.0, 49.0)","(-11.479972207341959, 6.982550000380474)",30,49,-11.47997221,6.98255,0.002387835
1550,"(31.0, 0.0)","(-11.41935554019036, 9.999861135630074)",31,0,-11.41935554,9.999861136,0.005152696
1551,"(31.0, 1.0)","(-11.41935554019036, 9.938283357359673)",31,1,-11.41935554,9.938283357,0.005047966
1552,"(31.0, 2.0)","(-11.41935554019036, 9.876705579089274)",31,2,-11.41935554,9.876705579,0.002743915
1553,"(31.0, 3.0)","(-11.41935554019036, 9.815127800818873)",31,3,-11.41935554,9.815127801,0.001235809
1554,"(31.0, 4.0)","(-11.41935554019036, 9.753550022548474)",31,4,-11.41935554,9.753550023,0.003085841
1555,"(31.0, 5.0)","(-11.41935554019036, 9.691972244278073)",31,5,-11.41935554,9.691972244,0.002471618
1556,"(31.0, 6.0)","(-11.41935554019036, 9.630394466007674)",31,6,-11.41935554,9.630394466,0.003204725
1557,"(31.0, 7.0)","(-11.41935554019036, 9.568816687737273)",31,7,-11.41935554,9.568816688,0.00810607
1558,"(31.0, 8.0)","(-11.41935554019036, 9.507238909466874)",31,8,-11.41935554,9.507238909,0.001570944
1559,"(31.0, 9.0)","(-11.41935554019036, 9.445661131196474)",31,9,-11.41935554,9.445661131,0.003961552
1560,"(31.0, 10.0)","(-11.41935554019036, 9.384083352926073)",31,10,-11.41935554,9.384083353,0.002094592
1561,"(31.0, 11.0)","(-11.41935554019036, 9.322505574655674)",31,11,-11.41935554,9.322505575,0.001717565
1562,"(31.0, 12.0)","(-11.41935554019036, 9.260927796385273)",31,12,-11.41935554,9.260927796,0.002639186
1563,"(31.0, 13.0)","(-11.41935554019036, 9.199350018114874)",31,13,-11.41935554,9.199350018,0.00683889
1564,"(31.0, 14.0)","(-11.41935554019036, 9.137772239844473)",31,14,-11.41935554,9.13777224,0.006199992
1565,"(31.0, 15.0)","(-11.41935554019036, 9.076194461574074)",31,15,-11.41935554,9.076194462,0.00707972
1566,"(31.0, 16.0)","(-11.41935554019036, 9.014616683303673)",31,16,-11.41935554,9.014616683,0.006639856
1567,"(31.0, 17.0)","(-11.41935554019036, 8.953038905033274)",31,17,-11.41935554,8.953038905,0.001717565
1568,"(31.0, 18.0)","(-11.41935554019036, 8.891461126762874)",31,18,-11.41935554,8.891461127,0.003461146
1569,"(31.0, 19.0)","(-11.41935554019036, 8.829883348492473)",31,19,-11.41935554,8.829883348,0.002848645
1570,"(31.0, 20.0)","(-11.41935554019036, 8.768305570222074)",31,20,-11.41935554,8.76830557,0.00364459
1571,"(31.0, 21.0)","(-11.41935554019036, 8.706727791951673)",31,21,-11.41935554,8.706727792,0.004252021
1572,"(31.0, 22.0)","(-11.41935554019036, 8.645150013681274)",31,22,-11.41935554,8.645150014,0.006129981
1573,"(31.0, 23.0)","(-11.41935554019036, 8.583572235410873)",31,23,-11.41935554,8.583572235,0.00764526
1574,"(31.0, 24.0)","(-11.41935554019036, 8.521994457140474)",31,24,-11.41935554,8.521994457,0.003560806
1575,"(31.0, 25.0)","(-11.41935554019036, 8.460416678870073)",31,25,-11.41935554,8.460416679,0.003497968
1576,"(31.0, 26.0)","(-11.41935554019036, 8.398838900599674)",31,26,-11.41935554,8.398838901,0.003854049
1577,"(31.0, 27.0)","(-11.41935554019036, 8.337261122329274)",31,27,-11.41935554,8.337261122,0.003732199
1578,"(31.0, 28.0)","(-11.41935554019036, 8.275683344058873)",31,28,-11.41935554,8.275683344,0.003497968
1579,"(31.0, 29.0)","(-11.41935554019036, 8.214105565788474)",31,29,-11.41935554,8.214105566,0.00456621
1580,"(31.0, 30.0)","(-11.41935554019036, 8.152527787518073)",31,30,-11.41935554,8.152527788,0.002995266
1581,"(31.0, 31.0)","(-11.41935554019036, 8.090950009247674)",31,31,-11.41935554,8.090950009,0.003544547
1582,"(31.0, 32.0)","(-11.41935554019036, 8.029372230977273)",31,32,-11.41935554,8.029372231,0.001654727
1583,"(31.0, 33.0)","(-11.41935554019036, 7.967794452706873)",31,33,-11.41935554,7.967794453,0.003204725
1584,"(31.0, 34.0)","(-11.41935554019036, 7.9062166744364735)",31,34,-11.41935554,7.906216674,0.004838507
1585,"(31.0, 35.0)","(-11.41935554019036, 7.844638896166074)",31,35,-11.41935554,7.844638896,0.002869591
1586,"(31.0, 36.0)","(-11.41935554019036, 7.783061117895674)",31,36,-11.41935554,7.783061118,0.006734639
1587,"(31.0, 37.0)","(-11.41935554019036, 7.721483339625273)",31,37,-11.41935554,7.72148334,0.00307905
1588,"(31.0, 38.0)","(-11.41935554019036, 7.659905561354874)",31,38,-11.41935554,7.659905561,0.001382431
1589,"(31.0, 39.0)","(-11.41935554019036, 7.598327783084473)",31,39,-11.41935554,7.598327783,0.000858783
1590,"(31.0, 40.0)","(-11.41935554019036, 7.536750004814074)",31,40,-11.41935554,7.536750005,0.002731386
1591,"(31.0, 41.0)","(-11.41935554019036, 7.475172226543673)",31,41,-11.41935554,7.475172227,0.00194797
1592,"(31.0, 42.0)","(-11.41935554019036, 7.413594448273273)",31,42,-11.41935554,7.413594448,0.00307905
1593,"(31.0, 43.0)","(-11.41935554019036, 7.3520166700028735)",31,43,-11.41935554,7.35201667,0.003037158
1594,"(31.0, 44.0)","(-11.41935554019036, 7.290438891732474)",31,44,-11.41935554,7.290438892,0.002387835
1595,"(31.0, 45.0)","(-11.41935554019036, 7.228861113462074)",31,45,-11.41935554,7.228861113,0.009466024
1596,"(31.0, 46.0)","(-11.41935554019036, 7.167283335191673)",31,46,-11.41935554,7.167283335,0.001968916
1597,"(31.0, 47.0)","(-11.41935554019036, 7.105705556921274)",31,47,-11.41935554,7.105705557,0.00456621
1598,"(31.0, 48.0)","(-11.41935554019036, 7.044127778650873)",31,48,-11.41935554,7.044127779,0.006409451
1599,"(31.0, 49.0)","(-11.41935554019036, 6.982550000380474)",31,49,-11.41935554,6.98255,0.015554305
1600,"(32.0, 0.0)","(-11.358738873038758, 9.999861135630074)",32,0,-11.35873887,9.999861136,0.005302584
1601,"(32.0, 1.0)","(-11.358738873038758, 9.938283357359673)",32,1,-11.35873887,9.938283357,0.003535056
1602,"(32.0, 2.0)","(-11.358738873038758, 9.876705579089274)",32,2,-11.35873887,9.876705579,0.006438852
1603,"(32.0, 3.0)","(-11.358738873038758, 9.815127800818873)",32,3,-11.35873887,9.815127801,0.001073142
1604,"(32.0, 4.0)","(-11.358738873038758, 9.753550022548474)",32,4,-11.35873887,9.753550023,0.001172971
1605,"(32.0, 5.0)","(-11.358738873038758, 9.691972244278073)",32,5,-11.35873887,9.691972244,0.001094184
1606,"(32.0, 6.0)","(-11.358738873038758, 9.630394466007674)",32,6,-11.35873887,9.630394466,0.003829644
1607,"(32.0, 7.0)","(-11.358738873038758, 9.568816687737273)",32,7,-11.35873887,9.568816688,0.000820638
1608,"(32.0, 8.0)","(-11.358738873038758, 9.507238909466874)",32,8,-11.35873887,9.507238909,0.002020032
1609,"(32.0, 9.0)","(-11.358738873038758, 9.445661131196474)",32,9,-11.35873887,9.445661131,0.001529052
1610,"(32.0, 10.0)","(-11.358738873038758, 9.384083352926073)",32,10,-11.35873887,9.384083353,0.007427826
1611,"(32.0, 11.0)","(-11.358738873038758, 9.322505574655674)",32,11,-11.35873887,9.322505575,0.002903796
1612,"(32.0, 12.0)","(-11.358738873038758, 9.260927796385273)",32,12,-11.35873887,9.260927796,0.002903796
1613,"(32.0, 13.0)","(-11.358738873038758, 9.199350018114874)",32,13,-11.35873887,9.199350018,0.001696619
1614,"(32.0, 14.0)","(-11.358738873038758, 9.137772239844473)",32,14,-11.35873887,9.13777224,0.00557613
1615,"(32.0, 15.0)","(-11.358738873038758, 9.076194461574074)",32,15,-11.35873887,9.076194462,0.001515024
1616,"(32.0, 16.0)","(-11.358738873038758, 9.014616683303673)",32,16,-11.35873887,9.014616683,0.00568134
1617,"(32.0, 17.0)","(-11.358738873038758, 8.953038905033274)",32,17,-11.35873887,8.953038905,0.00757512
1618,"(32.0, 18.0)","(-11.358738873038758, 8.891461126762874)",32,18,-11.35873887,8.891461127,0.004649994
1619,"(32.0, 19.0)","(-11.358738873038758, 8.829883348492473)",32,19,-11.35873887,8.829883348,0.008690346
1620,"(32.0, 20.0)","(-11.358738873038758, 8.768305570222074)",32,20,-11.35873887,8.76830557,0.006018012
1621,"(32.0, 21.0)","(-11.358738873038758, 8.706727791951673)",32,21,-11.35873887,8.706727792,0.00378756
1622,"(32.0, 22.0)","(-11.358738873038758, 8.645150013681274)",32,22,-11.35873887,8.645150014,0.002890537
1623,"(32.0, 23.0)","(-11.358738873038758, 8.583572235410873)",32,23,-11.35873887,8.583572235,0.006985944
1624,"(32.0, 24.0)","(-11.358738873038758, 8.521994457140474)",32,24,-11.35873887,8.521994457,0.003808602
1625,"(32.0, 25.0)","(-11.358738873038758, 8.460416678870073)",32,25,-11.35873887,8.460416679,0.00662823
1626,"(32.0, 26.0)","(-11.358738873038758, 8.398838900599674)",32,26,-11.35873887,8.398838901,0.007596162
1627,"(32.0, 27.0)","(-11.358738873038758, 8.337261122329274)",32,27,-11.35873887,8.337261122,0.01175066
1628,"(32.0, 28.0)","(-11.358738873038758, 8.275683344058873)",32,28,-11.35873887,8.275683344,0.003619224
1629,"(32.0, 29.0)","(-11.358738873038758, 8.214105565788474)",32,29,-11.35873887,8.214105566,0.01956906
1630,"(32.0, 30.0)","(-11.358738873038758, 8.152527787518073)",32,30,-11.35873887,8.152527788,0.005912802
1631,"(32.0, 31.0)","(-11.358738873038758, 8.090950009247674)",32,31,-11.35873887,8.090950009,0.004545264
1632,"(32.0, 32.0)","(-11.358738873038758, 8.029372230977273)",32,32,-11.35873887,8.029372231,0.008143254
1633,"(32.0, 33.0)","(-11.358738873038758, 7.967794452706873)",32,33,-11.35873887,7.967794453,0.011236428
1634,"(32.0, 34.0)","(-11.358738873038758, 7.9062166744364735)",32,34,-11.35873887,7.906216674,0.009489942
1635,"(32.0, 35.0)","(-11.358738873038758, 7.844638896166074)",32,35,-11.35873887,7.844638896,0.016875684
1636,"(32.0, 36.0)","(-11.358738873038758, 7.783061117895674)",32,36,-11.35873887,7.783061118,0.001403376
1637,"(32.0, 37.0)","(-11.358738873038758, 7.721483339625273)",32,37,-11.35873887,7.72148334,0.000441882
1638,"(32.0, 38.0)","(-11.358738873038758, 7.659905561354874)",32,38,-11.35873887,7.659905561,0.004187358
1639,"(32.0, 39.0)","(-11.358738873038758, 7.598327783084473)",32,39,-11.35873887,7.598327783,0.00357714
1640,"(32.0, 40.0)","(-11.358738873038758, 7.536750004814074)",32,40,-11.35873887,7.536750005,0.002995266
1641,"(32.0, 41.0)","(-11.358738873038758, 7.475172226543673)",32,41,-11.35873887,7.475172227,8.42E-05
1642,"(32.0, 42.0)","(-11.358738873038758, 7.413594448273273)",32,42,-11.35873887,7.413594448,0.000757512
1643,"(32.0, 43.0)","(-11.358738873038758, 7.3520166700028735)",32,43,-11.35873887,7.35201667,0.001830654
1644,"(32.0, 44.0)","(-11.358738873038758, 7.290438891732474)",32,44,-11.35873887,7.290438892,0.017654238
1645,"(32.0, 45.0)","(-11.358738873038758, 7.228861113462074)",32,45,-11.35873887,7.228861113,0.001968916
1646,"(32.0, 46.0)","(-11.358738873038758, 7.167283335191673)",32,46,-11.35873887,7.167283335,0.001515024
1647,"(32.0, 47.0)","(-11.358738873038758, 7.105705556921274)",32,47,-11.35873887,7.105705557,0.000988974
1648,"(32.0, 48.0)","(-11.358738873038758, 7.044127778650873)",32,48,-11.35873887,7.044127779,0.00073647
1649,"(32.0, 49.0)","(-11.358738873038758, 6.982550000380474)",32,49,-11.35873887,6.98255,0
1650,"(33.0, 0.0)","(-11.298122205887159, 9.999861135630074)",33,0,-11.29812221,9.999861136,0.004292568
1651,"(33.0, 1.0)","(-11.298122205887159, 9.938283357359673)",33,1,-11.29812221,9.938283357,0.007701372
1652,"(33.0, 2.0)","(-11.298122205887159, 9.876705579089274)",33,2,-11.29812221,9.876705579,0.00410319
1653,"(33.0, 3.0)","(-11.298122205887159, 9.815127800818873)",33,3,-11.29812221,9.815127801,0.003408804
1654,"(33.0, 4.0)","(-11.298122205887159, 9.753550022548474)",33,4,-11.29812221,9.753550023,0.000712161
1655,"(33.0, 5.0)","(-11.298122205887159, 9.691972244278073)",33,5,-11.29812221,9.691972244,0.000378756
1656,"(33.0, 6.0)","(-11.298122205887159, 9.630394466007674)",33,6,-11.29812221,9.630394466,0.00157815
1657,"(33.0, 7.0)","(-11.298122205887159, 9.568816687737273)",33,7,-11.29812221,9.568816688,0.000441882
1658,"(33.0, 8.0)","(-11.298122205887159, 9.507238909466874)",33,8,-11.29812221,9.507238909,0.00126252
1659,"(33.0, 9.0)","(-11.298122205887159, 9.445661131196474)",33,9,-11.29812221,9.445661131,0.003958778
1660,"(33.0, 10.0)","(-11.298122205887159, 9.384083352926073)",33,10,-11.29812221,9.384083353,0.003640266
1661,"(33.0, 11.0)","(-11.298122205887159, 9.322505574655674)",33,11,-11.29812221,9.322505575,0.00252504
1662,"(33.0, 12.0)","(-11.298122205887159, 9.260927796385273)",33,12,-11.29812221,9.260927796,0.000147294
1663,"(33.0, 13.0)","(-11.298122205887159, 9.199350018114874)",33,13,-11.29812221,9.199350018,0.002576348
1664,"(33.0, 14.0)","(-11.298122205887159, 9.137772239844473)",33,14,-11.29812221,9.13777224,0.007827624
1665,"(33.0, 15.0)","(-11.298122205887159, 9.076194461574074)",33,15,-11.29812221,9.076194462,0.004271526
1666,"(33.0, 16.0)","(-11.298122205887159, 9.014616683303673)",33,16,-11.29812221,9.014616683,0.005092164
1667,"(33.0, 17.0)","(-11.298122205887159, 8.953038905033274)",33,17,-11.29812221,8.953038905,0.004650282
1668,"(33.0, 18.0)","(-11.298122205887159, 8.891461126762874)",33,18,-11.29812221,8.891461127,0.003791211
1669,"(33.0, 19.0)","(-11.298122205887159, 8.829883348492473)",33,19,-11.29812221,8.829883348,0.00147294
1670,"(33.0, 20.0)","(-11.298122205887159, 8.768305570222074)",33,20,-11.29812221,8.76830557,0.00294588
1671,"(33.0, 21.0)","(-11.298122205887159, 8.706727791951673)",33,21,-11.29812221,8.706727792,0.00820638
1672,"(33.0, 22.0)","(-11.298122205887159, 8.645150013681274)",33,22,-11.29812221,8.645150014,0.005445939
1673,"(33.0, 23.0)","(-11.298122205887159, 8.583572235410873)",33,23,-11.29812221,8.583572235,0.007596162
1674,"(33.0, 24.0)","(-11.298122205887159, 8.521994457140474)",33,24,-11.29812221,8.521994457,0.018811548
1675,"(33.0, 25.0)","(-11.298122205887159, 8.460416678870073)",33,25,-11.29812221,8.460416679,0.00610218
